STATECD,COUNTYCD,PLOT,INVYR,KEY,TIME_PER
55,45,20282,2013,55_45_20282,2
55,135,20357,2013,55_135_20357,2
55,135,20364,2013,55_135_20364,2
55,21,20265,2013,55_21_20265,2
55,25,20564,2013,55_25_20564,2
55,25,20555,2013,55_25_20555,2
55,49,20338,2013,55_49_20338,2
55,45,20280,2013,55_45_20280,2
55,67,20135,2013,55_67_20135,2
55,67,20419,2013,55_67_20419,2
55,73,20370,2013,55_73_20370,2
55,85,20580,2013,55_85_20580,2
55,69,20428,2013,55_69_20428,2
55,81,20435,2013,55_81_20435,2
55,23,20266,2013,55_23_20266,2
55,99,20554,2013,55_99_20554,2
55,99,20551,2013,55_99_20551,2
55,119,20157,2013,55_119_20157,2
55,119,20110,2013,55_119_20110,2
55,81,20096,2013,55_81_20096,2
55,3,20608,2013,55_3_20608,2
55,99,20562,2013,55_99_20562,2
55,35,20296,2013,55_35_20296,2
55,35,20301,2013,55_35_20301,2
55,99,20557,2013,55_99_20557,2
55,5,20419,2013,55_5_20419,2
55,95,20465,2013,55_95_20465,2
55,79,20343,2013,55_79_20343,2
55,119,20317,2013,55_119_20317,2
55,53,20478,2013,55_53_20478,2
55,63,20240,2013,55_63_20240,2
55,75,20336,2013,55_75_20336,2
55,75,20570,2013,55_75_20570,2
55,11,20323,2013,55_11_20323,2
55,7,20705,2013,55_7_20705,2
55,7,20707,2013,55_7_20707,2
55,7,20713,2013,55_7_20713,2
55,7,20112,2013,55_7_20112,2
55,99,20556,2013,55_99_20556,2
55,99,20567,2013,55_99_20567,2
55,99,20560,2013,55_99_20560,2
55,99,20568,2013,55_99_20568,2
55,99,20563,2013,55_99_20563,2
55,99,20429,2013,55_99_20429,2
55,99,20570,2013,55_99_20570,2
55,99,20564,2013,55_99_20564,2
55,119,20432,2013,55_119_20432,2
55,119,20434,2013,55_119_20434,2
55,119,20078,2013,55_119_20078,2
55,119,20439,2013,55_119_20439,2
55,19,20224,2013,55_19_20224,2
55,119,20440,2013,55_119_20440,2
55,99,20552,2013,55_99_20552,2
55,99,20569,2013,55_99_20569,2
55,99,20559,2013,55_99_20559,2
55,99,20555,2013,55_99_20555,2
55,99,20558,2013,55_99_20558,2
55,113,20613,2013,55_113_20613,2
55,99,20571,2013,55_99_20571,2
55,107,20116,2013,55_107_20116,2
55,107,20074,2013,55_107_20074,2
55,107,20098,2013,55_107_20098,2
55,119,20431,2013,55_119_20431,2
55,119,20177,2013,55_119_20177,2
55,119,20435,2013,55_119_20435,2
55,119,20007,2013,55_119_20007,2
55,19,20050,2013,55_19_20050,2
55,19,20561,2013,55_19_20561,2
55,19,20456,2013,55_19_20456,2
55,19,20564,2013,55_19_20564,2
55,19,20572,2013,55_19_20572,2
55,19,20562,2013,55_19_20562,2
55,19,20565,2013,55_19_20565,2
55,19,20566,2013,55_19_20566,2
55,19,20569,2013,55_19_20569,2
55,19,20253,2013,55_19_20253,2
55,19,20567,2013,55_19_20567,2
55,19,20366,2013,55_19_20366,2
55,53,20475,2013,55_53_20475,2
55,63,20235,2013,55_63_20235,2
55,63,20238,2013,55_63_20238,2
55,123,20363,2013,55_123_20363,2
55,123,20355,2013,55_123_20355,2
55,123,20017,2013,55_123_20017,2
55,123,20352,2013,55_123_20352,2
55,123,20357,2013,55_123_20357,2
55,123,20359,2013,55_123_20359,2
55,23,20262,2013,55_23_20262,2
55,23,20263,2013,55_23_20263,2
55,23,20045,2013,55_23_20045,2
55,23,20080,2013,55_23_20080,2
55,23,20186,2013,55_23_20186,2
55,23,20270,2013,55_23_20270,2
55,51,20093,2013,55_51_20093,2
55,51,20410,2013,55_51_20410,2
55,51,20398,2013,55_51_20398,2
55,51,20400,2013,55_51_20400,2
55,51,20404,2013,55_51_20404,2
55,51,20403,2013,55_51_20403,2
55,3,20605,2013,55_3_20605,2
55,3,29032,2013,55_3_29032,2
55,119,20433,2013,55_119_20433,2
55,119,20436,2013,55_119_20436,2
55,53,20479,2013,55_53_20479,2
55,17,20489,2013,55_17_20489,2
55,119,20441,2013,55_119_20441,2
55,119,20210,2013,55_119_20210,2
55,19,20012,2013,55_19_20012,2
55,17,20497,2013,55_17_20497,2
55,19,20563,2013,55_19_20563,2
55,19,20056,2013,55_19_20056,2
55,35,20305,2013,55_35_20305,2
55,35,20150,2013,55_35_20150,2
55,19,20571,2013,55_19_20571,2
55,53,20473,2013,55_53_20473,2
55,53,20476,2013,55_53_20476,2
55,53,20488,2013,55_53_20488,2
55,53,20482,2013,55_53_20482,2
55,81,20436,2013,55_81_20436,2
55,81,20434,2013,55_81_20434,2
55,53,20483,2013,55_53_20483,2
55,81,20437,2013,55_81_20437,2
55,63,20114,2013,55_63_20114,2
55,81,20441,2013,55_81_20441,2
55,63,20236,2013,55_63_20236,2
55,99,20549,2013,55_99_20549,2
55,3,20287,2013,55_3_20287,2
55,113,20599,2013,55_113_20599,2
55,113,20602,2013,55_113_20602,2
55,113,20615,2013,55_113_20615,2
55,107,20428,2013,55_107_20428,2
55,113,20609,2013,55_113_20609,2
55,107,20352,2013,55_107_20352,2
55,107,20440,2013,55_107_20440,2
55,119,20430,2013,55_119_20430,2
55,107,20434,2013,55_107_20434,2
55,107,20439,2013,55_107_20439,2
55,5,20421,2013,55_5_20421,2
55,5,20423,2013,55_5_20423,2
55,5,20426,2013,55_5_20426,2
55,5,20427,2013,55_5_20427,2
55,5,20428,2013,55_5_20428,2
55,33,20388,2013,55_33_20388,2
55,33,20383,2013,55_33_20383,2
55,113,20604,2013,55_113_20604,2
55,17,20113,2013,55_17_20113,2
55,17,20490,2013,55_17_20490,2
55,17,20502,2013,55_17_20502,2
55,17,20361,2013,55_17_20361,2
55,17,20499,2013,55_17_20499,2
55,3,20638,2014,55_3_20638,2
55,113,20642,2014,55_113_20642,2
55,11,20340,2014,55_11_20340,2
55,3,20639,2014,55_3_20639,2
55,3,20634,2014,55_3_20634,2
55,3,20635,2014,55_3_20635,2
55,3,20641,2014,55_3_20641,2
55,3,20637,2014,55_3_20637,2
55,3,20054,2014,55_3_20054,2
55,113,20419,2014,55_113_20419,2
55,113,20027,2014,55_113_20027,2
55,11,20343,2014,55_11_20343,2
55,7,20742,2014,55_7_20742,2
55,7,20743,2014,55_7_20743,2
55,7,20746,2014,55_7_20746,2
55,7,20744,2014,55_7_20744,2
55,7,20788,2014,55_7_20788,2
55,7,20753,2014,55_7_20753,2
55,83,20488,2014,55_83_20488,2
55,9,20276,2014,55_9_20276,2
55,55,20283,2014,55_55_20283,2
55,19,20595,2014,55_19_20595,2
55,53,20508,2014,55_53_20508,2
55,37,20252,2014,55_37_20252,2
55,25,20602,2014,55_25_20602,2
55,25,20180,2014,55_25_20180,2
55,123,20230,2014,55_123_20230,2
55,51,20429,2014,55_51_20429,2
55,41,20399,2014,55_41_20399,2
55,49,20365,2014,55_49_20365,2
55,97,20410,2014,55_97_20410,2
55,103,20285,2014,55_103_20285,2
55,141,20400,2014,55_141_20400,2
55,53,20514,2014,55_53_20514,2
55,81,20326,2014,55_81_20326,2
55,29,20511,2014,55_29_20511,2
55,59,20071,2014,55_59_20071,2
55,101,20057,2014,55_101_20057,2
55,59,20284,2014,55_59_20284,2
55,29,20508,2014,55_29_20508,2
55,83,20492,2014,55_83_20492,2
55,61,20342,2014,55_61_20342,2
55,51,20428,2014,55_51_20428,2
55,51,20435,2014,55_51_20435,2
55,51,20222,2014,55_51_20222,2
55,113,20652,2014,55_113_20652,2
55,105,20358,2014,55_105_20358,2
55,15,20253,2014,55_15_20253,2
55,31,20394,2014,55_31_20394,2
55,93,20280,2014,55_93_20280,2
55,19,20046,2014,55_19_20046,2
55,43,20567,2014,55_43_20567,2
55,69,20461,2014,55_69_20461,2
55,73,20806,2014,55_73_20806,2
55,103,20279,2014,55_103_20279,2
55,43,20566,2014,55_43_20566,2
55,59,20288,2014,55_59_20288,2
55,33,20299,2014,55_33_20299,2
55,67,20003,2014,55_67_20003,2
55,67,20325,2014,55_67_20325,2
55,69,20034,2014,55_69_20034,2
55,69,20067,2014,55_69_20067,2
55,69,20343,2014,55_69_20343,2
55,119,20372,2014,55_119_20372,2
55,119,20125,2014,55_119_20125,2
55,119,20098,2014,55_119_20098,2
55,19,20023,2014,55_19_20023,2
55,19,20327,2014,55_19_20327,2
55,17,20211,2014,55_17_20211,2
55,19,20027,2014,55_19_20027,2
55,35,20252,2014,55_35_20252,2
55,19,20306,2014,55_19_20306,2
55,11,20174,2014,55_11_20174,2
55,7,20413,2014,55_7_20413,2
55,7,20274,2014,55_7_20274,2
55,7,20441,2014,55_7_20441,2
55,7,20498,2014,55_7_20498,2
55,113,20464,2014,55_113_20464,2
55,113,20008,2014,55_113_20008,2
55,63,20100,2014,55_63_20100,2
55,81,20322,2014,55_81_20322,2
55,25,20236,2014,55_25_20236,2
55,111,20024,2014,55_111_20024,2
55,25,20213,2014,55_25_20213,2
55,25,20170,2014,55_25_20170,2
55,25,20016,2014,55_25_20016,2
55,45,20198,2014,55_45_20198,2
55,45,20071,2014,55_45_20071,2
55,65,10326,2014,55_65_10326,2
55,41,20021,2014,55_41_20021,2
55,67,20291,2014,55_67_20291,2
55,67,20141,2014,55_67_20141,2
55,78,20030,2014,55_78_20030,2
55,115,20037,2014,55_115_20037,2
55,115,20012,2014,55_115_20012,2
55,115,20469,2014,55_115_20469,2
55,111,20220,2014,55_111_20220,2
55,137,20046,2014,55_137_20046,2
55,137,20337,2014,55_137_20337,2
55,47,20067,2014,55_47_20067,2
55,137,20061,2014,55_137_20061,2
55,137,20069,2014,55_137_20069,2
55,47,20002,2014,55_47_20002,2
55,47,20079,2014,55_47_20079,2
55,47,20078,2014,55_47_20078,2
55,77,20088,2014,55_77_20088,2
55,47,20094,2014,55_47_20094,2
55,37,20155,2014,55_37_20155,2
55,37,20052,2014,55_37_20052,2
55,37,20064,2014,55_37_20064,2
55,37,20165,2014,55_37_20165,2
55,41,20420,2014,55_41_20420,2
55,41,29017,2014,55_41_29017,2
55,41,20212,2014,55_41_20212,2
55,41,20419,2014,55_41_20419,2
55,78,20022,2014,55_78_20022,2
55,111,20009,2014,55_111_20009,2
55,49,20163,2014,55_49_20163,2
55,111,20261,2014,55_111_20261,2
55,49,20062,2014,55_49_20062,2
55,49,20159,2014,55_49_20159,2
55,49,20146,2014,55_49_20146,2
55,49,20202,2014,55_49_20202,2
55,85,20271,2014,55_85_20271,2
55,67,20279,2014,55_67_20279,2
55,67,20121,2014,55_67_20121,2
55,115,20345,2014,55_115_20345,2
55,73,20369,2014,55_73_20369,2
55,73,20293,2014,55_73_20293,2
55,25,20258,2014,55_25_20258,2
55,25,20331,2014,55_25_20331,2
55,105,20209,2014,55_105_20209,2
55,105,10375,2014,55_105_10375,2
55,45,20077,2014,55_45_20077,2
55,105,20187,2014,55_105_20187,2
55,105,20029,2014,55_105_20029,2
55,78,20113,2014,55_78_20113,2
55,115,20340,2014,55_115_20340,2
55,115,20008,2014,55_115_20008,2
55,113,20654,2014,55_113_20654,2
55,107,20468,2014,55_107_20468,2
55,113,20647,2014,55_113_20647,2
55,107,20462,2014,55_107_20462,2
55,107,20101,2014,55_107_20101,2
55,107,20463,2014,55_107_20463,2
55,107,20271,2014,55_107_20271,2
55,107,20467,2014,55_107_20467,2
55,119,20468,2014,55_119_20468,2
55,107,20469,2014,55_107_20469,2
55,5,20445,2014,55_5_20445,2
55,5,20004,2014,55_5_20004,2
55,5,20236,2014,55_5_20236,2
55,5,20451,2014,55_5_20451,2
55,33,20137,2014,55_33_20137,2
55,17,20232,2014,55_17_20232,2
55,33,20406,2014,55_33_20406,2
55,33,20409,2014,55_33_20409,2
55,53,20517,2014,55_53_20517,2
55,53,20503,2014,55_53_20503,2
55,17,20520,2014,55_17_20520,2
55,17,20273,2014,55_17_20273,2
55,17,20004,2014,55_17_20004,2
55,17,20533,2014,55_17_20533,2
55,17,20532,2014,55_17_20532,2
55,17,20525,2014,55_17_20525,2
55,17,20528,2014,55_17_20528,2
55,35,20322,2014,55_35_20322,2
55,35,20328,2014,55_35_20328,2
55,35,20138,2014,55_35_20138,2
55,35,20323,2014,55_35_20323,2
55,107,20251,2014,55_107_20251,2
55,107,20457,2014,55_107_20457,2
55,107,20461,2014,55_107_20461,2
55,107,20151,2014,55_107_20151,2
55,107,20466,2014,55_107_20466,2
55,17,20517,2014,55_17_20517,2
55,17,20025,2014,55_17_20025,2
55,17,20523,2014,55_17_20523,2
55,17,20521,2014,55_17_20521,2
55,121,20245,2014,55_121_20245,2
55,53,20516,2014,55_53_20516,2
55,53,20509,2014,55_53_20509,2
55,27,20438,2014,55_27_20438,2
55,3,20114,2014,55_3_20114,2
55,51,20426,2014,55_51_20426,2
55,3,20643,2014,55_3_20643,2
55,35,20324,2014,55_35_20324,2
55,61,20332,2014,55_61_20332,2
55,78,20122,2014,55_78_20122,2
55,45,20287,2014,55_45_20287,2
55,37,20246,2014,55_37_20246,2
55,41,20395,2014,55_41_20395,2
55,78,20241,2014,55_78_20241,2
55,115,20441,2014,55_115_20441,2
55,77,20252,2014,55_77_20252,2
55,113,20655,2014,55_113_20655,2
55,11,20007,2014,55_11_20007,2
55,7,20766,2014,55_7_20766,2
55,7,20765,2014,55_7_20765,2
55,129,20445,2014,55_129_20445,2
55,33,20044,2014,55_33_20044,2
55,91,20047,2014,55_91_20047,2
55,65,20051,2014,55_65_20051,2
55,31,20249,2014,55_31_20249,2
55,33,20417,2014,55_33_20417,2
55,31,20702,2014,55_31_20702,2
55,95,20488,2014,55_95_20488,2
55,93,20279,2014,55_93_20279,2
55,69,20452,2014,55_69_20452,2
55,67,20441,2014,55_67_20441,2
55,69,20157,2014,55_69_20157,2
55,103,20192,2014,55_103_20192,2
55,31,20699,2014,55_31_20699,2
55,31,20108,2014,55_31_20108,2
55,31,20703,2014,55_31_20703,2
55,95,20262,2014,55_95_20262,2
55,109,20349,2014,55_109_20349,2
55,67,20447,2014,55_67_20447,2
55,135,20388,2014,55_135_20388,2
55,137,20320,2014,55_137_20320,2
55,77,20250,2014,55_77_20250,2
55,45,20153,2014,55_45_20153,2
55,115,20438,2014,55_115_20438,2
55,41,20221,2014,55_41_20221,2
55,67,20224,2014,55_67_20224,2
55,73,20621,2014,55_73_20621,2
55,43,20558,2014,55_43_20558,2
55,43,20594,2014,55_43_20594,2
55,73,20798,2014,55_73_20798,2
55,23,20282,2014,55_23_20282,2
55,85,20618,2014,55_85_20618,2
55,73,20810,2014,55_73_20810,2
55,53,20190,2014,55_53_20190,2
55,19,20593,2014,55_19_20593,2
55,53,20511,2014,55_53_20511,2
55,51,20431,2014,55_51_20431,2
55,35,20321,2014,55_35_20321,2
55,1,20334,2014,55_1_20334,2
55,49,20225,2014,55_49_20225,2
55,67,20066,2014,55_67_20066,2
55,1,20232,2014,55_1_20232,2
55,69,20262,2014,55_69_20262,2
55,73,20307,2014,55_73_20307,2
55,97,20199,2014,55_97_20199,2
55,135,20194,2014,55_135_20194,2
55,111,20130,2014,55_111_20130,2
55,25,20289,2014,55_25_20289,2
55,105,20266,2014,55_105_20266,2
55,87,20012,2014,55_87_20012,2
55,15,20206,2014,55_15_20206,2
55,105,20267,2014,55_105_20267,2
55,105,20236,2014,55_105_20236,2
55,5,20165,2014,55_5_20165,2
55,5,20137,2014,55_5_20137,2
55,39,20229,2014,55_39_20229,2
55,39,20098,2014,55_39_20098,2
55,59,20072,2014,55_59_20072,2
55,71,20113,2014,55_71_20113,2
55,39,20156,2014,55_39_20156,2
55,103,20224,2014,55_103_20224,2
55,21,20245,2014,55_21_20245,2
55,25,20327,2014,55_25_20327,2
55,31,20154,2014,55_31_20154,2
55,33,20161,2014,55_33_20161,2
55,17,20003,2014,55_17_20003,2
55,33,20322,2014,55_33_20322,2
55,33,20105,2014,55_33_20105,2
55,11,20019,2014,55_11_20019,2
55,129,20281,2014,55_129_20281,2
55,5,20293,2014,55_5_20293,2
55,91,10236,2014,55_91_10236,2
55,31,20554,2014,55_31_20554,2
55,129,20153,2014,55_129_20153,2
55,95,20304,2014,55_95_20304,2
55,83,20036,2014,55_83_20036,2
55,135,20299,2014,55_135_20299,2
55,137,20041,2014,55_137_20041,2
55,111,20327,2014,55_111_20327,2
55,69,20226,2014,55_69_20226,2
55,125,29006,2014,55_125_29006,2
55,125,20330,2014,55_125_20330,2
55,57,20008,2014,55_57_20008,2
55,103,20006,2014,55_103_20006,2
55,67,20157,2014,55_67_20157,2
55,1,20229,2014,55_1_20229,2
55,7,20280,2014,55_7_20280,2
55,31,20062,2014,55_31_20062,2
55,5,20338,2014,55_5_20338,2
55,73,20343,2014,55_73_20343,2
55,57,20320,2014,55_57_20320,2
55,45,20177,2014,55_45_20177,2
55,67,20148,2014,55_67_20148,2
55,67,20179,2014,55_67_20179,2
55,31,20305,2014,55_31_20305,2
55,95,20122,2014,55_95_20122,2
55,103,20193,2014,55_103_20193,2
55,123,20196,2014,55_123_20196,2
55,19,20138,2014,55_19_20138,2
55,53,20213,2014,55_53_20213,2
55,53,20218,2014,55_53_20218,2
55,121,20186,2014,55_121_20186,2
55,17,20291,2014,55_17_20291,2
55,7,20208,2014,55_7_20208,2
55,11,20249,2014,55_11_20249,2
55,7,20440,2014,55_7_20440,2
55,19,20380,2014,55_19_20380,2
55,63,20019,2014,55_63_20019,2
55,85,20418,2014,55_85_20418,2
55,69,20280,2014,55_69_20280,2
55,69,20484,2014,55_69_20484,2
55,73,20083,2014,55_73_20083,2
55,19,20438,2014,55_19_20438,2
55,95,20165,2014,55_95_20165,2
55,95,20394,2014,55_95_20394,2
55,109,20241,2014,55_109_20241,2
55,7,20554,2014,55_7_20554,2
55,7,20147,2014,55_7_20147,2
55,7,20178,2014,55_7_20178,2
55,7,20314,2014,55_7_20314,2
55,7,20014,2014,55_7_20014,2
55,7,20395,2014,55_7_20395,2
55,7,20520,2014,55_7_20520,2
55,7,20290,2014,55_7_20290,2
55,7,20108,2014,55_7_20108,2
55,7,20123,2014,55_7_20123,2
55,7,20242,2014,55_7_20242,2
55,7,20056,2014,55_7_20056,2
55,7,20041,2014,55_7_20041,2
55,7,29042,2014,55_7_29042,2
55,7,29043,2014,55_7_29043,2
55,7,20574,2014,55_7_20574,2
55,113,20282,2014,55_113_20282,2
55,113,20252,2014,55_113_20252,2
55,113,20152,2014,55_113_20152,2
55,113,20194,2014,55_113_20194,2
55,113,20456,2014,55_113_20456,2
55,113,20299,2014,55_113_20299,2
55,129,20074,2014,55_129_20074,2
55,103,20218,2014,55_103_20218,2
55,123,20145,2014,55_123_20145,2
55,23,20096,2014,55_23_20096,2
55,23,20050,2014,55_23_20050,2
55,23,20211,2014,55_23_20211,2
55,23,20014,2014,55_23_20014,2
55,43,20161,2014,55_43_20161,2
55,43,20041,2014,55_43_20041,2
55,43,20126,2014,55_43_20126,2
55,69,20008,2014,55_69_20008,2
55,99,20203,2014,55_99_20203,2
55,69,20482,2014,55_69_20482,2
55,119,20287,2014,55_119_20287,2
55,117,20093,2014,55_117_20093,2
55,89,20004,2014,55_89_20004,2
55,131,20200,2014,55_131_20200,2
55,89,20284,2014,55_89_20284,2
55,131,20061,2014,55_131_20061,2
55,131,20038,2014,55_131_20038,2
55,131,20091,2014,55_131_20091,2
55,79,20359,2014,55_79_20359,2
55,133,20178,2014,55_133_20178,2
55,133,20084,2014,55_133_20084,2
55,117,20149,2014,55_117_20149,2
55,89,20026,2014,55_89_20026,2
55,79,20360,2014,55_79_20360,2
55,79,20361,2014,55_79_20361,2
55,101,20010,2014,55_101_20010,2
55,29,20111,2014,55_29_20111,2
55,29,20143,2014,55_29_20143,2
55,29,20383,2014,55_29_20383,2
55,29,20157,2014,55_29_20157,2
55,61,20077,2014,55_61_20077,2
55,9,20090,2014,55_9_20090,2
55,83,20063,2014,55_83_20063,2
55,115,20025,2014,55_115_20025,2
55,87,20228,2014,55_87_20228,2
55,87,20109,2014,55_87_20109,2
55,133,20087,2014,55_133_20087,2
55,27,20103,2014,55_27_20103,2
55,27,20223,2014,55_27_20223,2
55,27,20293,2014,55_27_20293,2
55,27,20171,2014,55_27_20171,2
55,55,20052,2014,55_55_20052,2
55,55,20168,2014,55_55_20168,2
55,55,20198,2014,55_55_20198,2
55,55,20007,2014,55_55_20007,2
55,55,20009,2014,55_55_20009,2
55,55,20207,2014,55_55_20207,2
55,127,20053,2014,55_127_20053,2
55,127,20167,2014,55_127_20167,2
55,127,20011,2014,55_127_20011,2
55,127,20133,2014,55_127_20133,2
55,127,20209,2014,55_127_20209,2
55,127,20168,2014,55_127_20168,2
55,75,20275,2014,55_75_20275,2
55,75,20454,2014,55_75_20454,2
55,55,20113,2014,55_55_20113,2
55,105,20149,2014,55_105_20149,2
55,105,20215,2014,55_105_20215,2
55,83,20365,2014,55_83_20365,2
55,83,20060,2014,55_83_20060,2
55,9,20124,2014,55_9_20124,2
55,87,10325,2014,55_87_10325,2
55,87,20193,2014,55_87_20193,2
55,87,20216,2014,55_87_20216,2
55,87,20176,2014,55_87_20176,2
55,15,20106,2014,55_15_20106,2
55,87,20169,2014,55_87_20169,2
55,101,20027,2014,55_101_20027,2
55,133,20202,2014,55_133_20202,2
55,61,20333,2014,55_61_20333,2
55,133,20272,2014,55_133_20272,2
55,127,20292,2014,55_127_20292,2
55,117,20352,2014,55_117_20352,2
55,117,20345,2014,55_117_20345,2
55,117,20097,2014,55_117_20097,2
55,117,20361,2014,55_117_20361,2
55,131,20263,2014,55_131_20263,2
55,29,20513,2014,55_29_20513,2
55,61,20330,2014,55_61_20330,2
55,71,20396,2014,55_71_20396,2
55,59,20287,2014,55_59_20287,2
55,71,20402,2014,55_71_20402,2
55,71,20191,2014,55_71_20191,2
55,71,20403,2014,55_71_20403,2
55,127,20289,2014,55_127_20289,2
55,101,20299,2014,55_101_20299,2
55,101,20301,2014,55_101_20301,2
55,117,20042,2014,55_117_20042,2
55,89,20014,2014,55_89_20014,2
55,89,20343,2014,55_89_20343,2
55,89,20344,2014,55_89_20344,2
55,79,20351,2014,55_79_20351,2
55,79,20352,2014,55_79_20352,2
55,79,20354,2014,55_79_20354,2
55,133,20276,2014,55_133_20276,2
55,133,20277,2014,55_133_20277,2
55,55,20280,2014,55_55_20280,2
55,127,20287,2014,55_127_20287,2
55,127,20286,2014,55_127_20286,2
55,127,20285,2014,55_127_20285,2
55,127,20290,2014,55_127_20290,2
55,127,20205,2014,55_127_20205,2
55,3,20323,2014,55_3_20323,2
55,3,20636,2014,55_3_20636,2
55,7,20409,2014,55_7_20409,2
55,7,20761,2014,55_7_20761,2
55,113,20205,2014,55_113_20205,2
55,113,20650,2014,55_113_20650,2
55,113,20228,2014,55_113_20228,2
55,103,20286,2014,55_103_20286,2
55,57,20413,2014,55_57_20413,2
55,83,20301,2014,55_83_20301,2
55,115,20446,2014,55_115_20446,2
55,37,20245,2014,55_37_20245,2
55,78,20243,2014,55_78_20243,2
55,135,20382,2014,55_135_20382,2
55,135,20037,2014,55_135_20037,2
55,77,20029,2014,55_77_20029,2
55,109,20353,2014,55_109_20353,2
55,95,20493,2014,55_95_20493,2
55,9,20280,2014,55_9_20280,2
55,39,20372,2014,55_39_20372,2
55,139,20282,2014,55_139_20282,2
55,85,20620,2014,55_85_20620,2
55,93,20282,2014,55_93_20282,2
55,25,20599,2014,55_25_20599,2
55,67,20159,2014,55_67_20159,2
55,75,20265,2014,55_75_20265,2
55,13,20464,2014,55_13_20464,2
55,41,20133,2014,55_41_20133,2
55,51,20055,2014,55_51_20055,2
55,123,20387,2014,55_123_20387,2
55,63,20255,2014,55_63_20255,2
55,11,20342,2014,55_11_20342,2
55,91,20233,2014,55_91_20233,2
55,31,20706,2014,55_31_20706,2
55,109,20271,2014,55_109_20271,2
55,85,20634,2014,55_85_20634,2
55,73,20809,2014,55_73_20809,2
55,73,20813,2014,55_73_20813,2
55,73,20817,2014,55_73_20817,2
55,119,20281,2014,55_119_20281,2
55,99,20593,2014,55_99_20593,2
55,99,29025,2014,55_99_29025,2
55,135,20387,2014,55_135_20387,2
55,95,20301,2014,55_95_20301,2
55,99,20027,2014,55_99_20027,2
55,3,20642,2014,55_3_20642,2
55,121,20350,2014,55_121_20350,2
55,121,20354,2014,55_121_20354,2
55,121,20356,2014,55_121_20356,2
55,107,20470,2014,55_107_20470,2
55,7,20762,2014,55_7_20762,2
55,113,20649,2014,55_113_20649,2
55,113,20478,2014,55_113_20478,2
55,57,20180,2014,55_57_20180,2
55,43,20433,2014,55_43_20433,2
55,125,20063,2014,55_125_20063,2
55,59,20108,2014,55_59_20108,2
55,113,29011,2014,55_113_29011,2
55,107,20335,2014,55_107_20335,2
55,121,20039,2014,55_121_20039,2
55,137,20071,2014,55_137_20071,2
55,25,20450,2014,55_25_20450,2
55,25,20173,2014,55_25_20173,2
55,75,20291,2014,55_75_20291,2
55,67,20021,2014,55_67_20021,2
55,78,20055,2014,55_78_20055,2
55,135,20061,2014,55_135_20061,2
55,75,20578,2014,55_75_20578,2
55,83,20376,2014,55_83_20376,2
55,9,20126,2014,55_9_20126,2
55,87,20223,2014,55_87_20223,2
55,9,20148,2014,55_9_20148,2
55,15,20047,2014,55_15_20047,2
55,27,10469,2014,55_27_10469,2
55,61,20063,2014,55_61_20063,2
55,71,20120,2014,55_71_20120,2
55,71,20097,2014,55_71_20097,2
55,71,20123,2014,55_71_20123,2
55,133,20174,2014,55_133_20174,2
55,81,20036,2014,55_81_20036,2
55,115,20096,2014,55_115_20096,2
55,135,20207,2014,55_135_20207,2
55,87,20165,2014,55_87_20165,2
55,87,20058,2014,55_87_20058,2
55,135,20248,2014,55_135_20248,2
55,135,20153,2014,55_135_20153,2
55,139,20152,2014,55_139_20152,2
55,137,20177,2014,55_137_20177,2
55,77,20201,2014,55_77_20201,2
55,77,20110,2014,55_77_20110,2
55,77,20090,2014,55_77_20090,2
55,77,20092,2014,55_77_20092,2
55,73,20611,2014,55_73_20611,2
55,119,20327,2014,55_119_20327,2
55,119,20363,2014,55_119_20363,2
55,73,20202,2014,55_73_20202,2
55,73,20354,2014,55_73_20354,2
55,81,20202,2014,55_81_20202,2
55,125,20266,2014,55_125_20266,2
55,51,20205,2014,55_51_20205,2
55,99,20626,2014,55_99_20626,2
55,99,20288,2014,55_99_20288,2
55,99,29030,2014,55_99_29030,2
55,99,29004,2014,55_99_29004,2
55,99,20447,2014,55_99_20447,2
55,99,20107,2014,55_99_20107,2
55,99,20187,2014,55_99_20187,2
55,99,20044,2014,55_99_20044,2
55,73,20476,2014,55_73_20476,2
55,19,20307,2014,55_19_20307,2
55,81,20025,2014,55_81_20025,2
55,81,20049,2014,55_81_20049,2
55,81,20047,2014,55_81_20047,2
55,123,20220,2014,55_123_20220,2
55,123,20226,2014,55_123_20226,2
55,81,20257,2014,55_81_20257,2
55,73,20595,2014,55_73_20595,2
55,73,20183,2014,55_73_20183,2
55,73,20413,2014,55_73_20413,2
55,97,20091,2014,55_97_20091,2
55,73,20344,2014,55_73_20344,2
55,97,20064,2014,55_97_20064,2
55,141,20048,2014,55_141_20048,2
55,141,20071,2014,55_141_20071,2
55,141,20309,2014,55_141_20309,2
55,141,20133,2014,55_141_20133,2
55,15,20098,2014,55_15_20098,2
55,39,10384,2014,55_39_10384,2
55,39,20199,2014,55_39_20199,2
55,39,20034,2014,55_39_20034,2
55,39,20116,2014,55_39_20116,2
55,27,20184,2014,55_27_20184,2
55,27,10467,2014,55_27_10467,2
55,75,20254,2014,55_75_20254,2
55,9,20088,2014,55_9_20088,2
55,75,20237,2014,55_75_20237,2
55,75,20779,2014,55_75_20779,2
55,75,20394,2014,55_75_20394,2
55,75,20373,2014,55_75_20373,2
55,75,20479,2014,55_75_20479,2
55,75,20563,2014,55_75_20563,2
55,75,20526,2014,55_75_20526,2
55,75,20115,2014,55_75_20115,2
