"","STATECD","COUNTYCD","PLOT","INVYR","CONDITION","KEY","TIME_PER","subplot_list"
"5272",55,77,20097,2002,"M","55_77_20097",0,"4321"
"5273",55,77,20101,2002,"M","55_77_20101",0,"4321"
"5274",55,77,20127,2002,"M","55_77_20127",0,"1432"
"5275",55,77,20131,2000,"F","55_77_20131",0,"4321"
"5276",55,77,20143,2000,"F","55_77_20143",0,"3142"
"5277",55,77,20148,2000,"M","55_77_20148",0,"4231"
"5278",55,77,20149,2002,"F","55_77_20149",0,"3214"
"5279",55,77,20151,2000,"M","55_77_20151",0,"3241"
"5280",55,77,20153,2001,"F","55_77_20153",0,"4213"
"5281",55,77,20159,2003,"F","55_77_20159",0,"4312"
"5282",55,77,20169,2000,"F","55_77_20169",0,"1432"
"5283",55,77,20178,2000,"M","55_77_20178",0,"4231"
"5284",55,77,20182,2004,"M","55_77_20182",0,"2413"
"5285",55,77,20184,2001,"M","55_77_20184",0,"3214"
"5286",55,77,20185,2004,"M","55_77_20185",0,"1432"
"5287",55,77,20200,2001,"F","55_77_20200",0,"3214"
"5288",55,77,20201,2004,"F","55_77_20201",0,"3241"
"5289",55,77,20205,2000,"F","55_77_20205",0,"1423"
"5290",55,77,20208,2000,"F","55_77_20208",0,"1324"
"5291",55,77,20210,2001,"M","55_77_20210",0,"2413"
"5292",55,77,20213,2001,"F","55_77_20213",0,"2143"
"5293",55,77,20222,2002,"M","55_77_20222",0,"3412"
"5294",55,77,20224,2002,"F","55_77_20224",0,"4132"
"5295",55,77,20225,2002,"M","55_77_20225",0,"2413"
"5296",55,77,20226,2002,"F","55_77_20226",0,"3412"
"5297",55,77,20227,2002,"F","55_77_20227",0,"1423"
"5298",55,77,20228,2002,"F","55_77_20228",0,"1243"
"5299",55,77,20229,2002,"F","55_77_20229",0,"3124"
"5300",55,77,20233,2003,"M","55_77_20233",0,"2341"
"5301",55,77,20234,2003,"F","55_77_20234",0,"1432"
"5302",55,77,20239,2003,"F","55_77_20239",0,"3421"
"5303",55,77,20241,2003,"M","55_77_20241",0,"1342"
"5304",55,77,20243,2003,"F","55_77_20243",0,"4321"
"5305",55,77,20245,2003,"M","55_77_20245",0,"3421"
"5306",55,77,20248,2004,"F","55_77_20248",0,"4231"
"5307",55,77,20249,2004,"M","55_77_20249",0,"2341"
"5308",55,77,20254,2004,"F","55_77_20254",0,"4213"
"5309",55,78,20002,2004,"F","55_78_20002",0,"4231"
"5310",55,78,20003,2002,"F","55_78_20003",0,"4132"
"5311",55,78,20004,2002,"M","55_78_20004",0,"2134"
"5312",55,78,20006,2004,"F","55_78_20006",0,"2314"
"5313",55,78,20007,2000,"F","55_78_20007",0,"1432"
"5314",55,78,20010,2001,"F","55_78_20010",0,"3412"
"5315",55,78,20022,2004,"F","55_78_20022",0,"1342"
"5316",55,78,20030,2004,"F","55_78_20030",0,"2314"
"5317",55,78,20032,2003,"F","55_78_20032",0,"1234"
"5318",55,78,20034,2001,"F","55_78_20034",0,"4123"
"5319",55,78,20036,2002,"F","55_78_20036",0,"2431"
"5320",55,78,20042,2000,"F","55_78_20042",0,"4312"
"5321",55,78,20047,2000,"M","55_78_20047",0,"3412"
"5322",55,78,20050,2002,"F","55_78_20050",0,"2413"
"5323",55,78,20051,2000,"F","55_78_20051",0,"2431"
"5324",55,78,20053,2000,"F","55_78_20053",0,"2314"
"5325",55,78,20055,2004,"F","55_78_20055",0,"1432"
"5326",55,78,20059,2002,"F","55_78_20059",0,"1324"
"5327",55,78,20064,2001,"F","55_78_20064",0,"1342"
"5328",55,78,20069,2001,"F","55_78_20069",0,"2431"
"5329",55,78,20071,2002,"F","55_78_20071",0,"2314"
"5330",55,78,20079,2001,"F","55_78_20079",0,"1234"
"5331",55,78,20085,2002,"F","55_78_20085",0,"3421"
"5332",55,78,20095,2004,"F","55_78_20095",0,"3142"
"5333",55,78,20098,2003,"F","55_78_20098",0,"4321"
"5334",55,78,20100,2000,"F","55_78_20100",0,"1234"
"5335",55,78,20101,2003,"F","55_78_20101",0,"1423"
"5336",55,78,20104,2000,"F","55_78_20104",0,"4213"
"5337",55,78,20106,2004,"F","55_78_20106",0,"3241"
"5338",55,78,20107,2001,"F","55_78_20107",0,"2341"
"5339",55,78,20110,2001,"F","55_78_20110",0,"3214"
"5340",55,78,20111,2003,"F","55_78_20111",0,"2134"
"5341",55,78,20113,2004,"F","55_78_20113",0,"3412"
"5342",55,78,20114,2000,"F","55_78_20114",0,"2314"
"5343",55,78,20116,2001,"M","55_78_20116",0,"2341"
"5344",55,78,20120,2001,"F","55_78_20120",0,"1234"
"5345",55,78,20122,2004,"F","55_78_20122",0,"3124"
"5346",55,78,20123,2003,"F","55_78_20123",0,"2413"
"5347",55,78,20125,2000,"F","55_78_20125",0,"2134"
"5348",55,78,20128,2002,"F","55_78_20128",0,"1234"
"5349",55,78,20141,2001,"M","55_78_20141",0,"4132"
"5350",55,78,20200,2001,"F","55_78_20200",0,"3241"
"5351",55,78,20201,2004,"F","55_78_20201",0,"2431"
"5352",55,78,20202,2001,"M","55_78_20202",0,"4123"
"5353",55,78,20205,2002,"F","55_78_20205",0,"1342"
"5354",55,78,20206,2000,"F","55_78_20206",0,"1423"
"5355",55,78,20207,2000,"F","55_78_20207",0,"2143"
"5356",55,78,20208,2000,"F","55_78_20208",0,"2431"
"5357",55,78,20209,2000,"F","55_78_20209",0,"3142"
"5358",55,78,20210,2000,"F","55_78_20210",0,"1324"
"5359",55,78,20211,2001,"F","55_78_20211",0,"4123"
"5360",55,78,20212,2001,"F","55_78_20212",0,"1342"
"5361",55,78,20213,2001,"F","55_78_20213",0,"4312"
"5362",55,78,20214,2001,"F","55_78_20214",0,"3241"
"5363",55,78,20215,2001,"F","55_78_20215",0,"3124"
"5364",55,78,20220,2002,"M","55_78_20220",0,"3412"
"5365",55,78,20221,2002,"F","55_78_20221",0,"2413"
"5366",55,78,20222,2002,"F","55_78_20222",0,"3142"
"5367",55,78,20223,2002,"F","55_78_20223",0,"1234"
"5368",55,78,20224,2002,"F","55_78_20224",0,"1234"
"5369",55,78,20225,2002,"F","55_78_20225",0,"4213"
"5370",55,78,20226,2002,"F","55_78_20226",0,"2431"
"5371",55,78,20227,2003,"F","55_78_20227",0,"1324"
"5372",55,78,20228,2003,"F","55_78_20228",0,"1243"
"5373",55,78,20229,2003,"F","55_78_20229",0,"3412"
"5374",55,78,20230,2003,"F","55_78_20230",0,"3241"
"5375",55,78,20232,2003,"F","55_78_20232",0,"2413"
"5376",55,78,20233,2003,"M","55_78_20233",0,"1324"
"5377",55,78,20234,2003,"F","55_78_20234",0,"4213"
"5378",55,78,20235,2003,"F","55_78_20235",0,"1423"
"5379",55,78,20236,2003,"F","55_78_20236",0,"4123"
"5380",55,78,20237,2003,"M","55_78_20237",0,"2134"
"5381",55,78,20238,2003,"F","55_78_20238",0,"1243"
"5382",55,78,20239,2003,"F","55_78_20239",0,"4132"
"5383",55,78,20240,2003,"F","55_78_20240",0,"2314"
"5384",55,78,20241,2004,"F","55_78_20241",0,"2134"
"5385",55,78,20242,2004,"F","55_78_20242",0,"4213"
"5386",55,78,20243,2004,"F","55_78_20243",0,"4312"
"5387",55,78,20244,2004,"F","55_78_20244",0,"2314"
"5388",55,78,20245,2004,"F","55_78_20245",0,"4312"
"5389",55,78,20246,2004,"F","55_78_20246",0,"4213"
"5390",55,78,20247,2004,"F","55_78_20247",0,"2413"
"5391",55,79,20006,2000,"M","55_79_20006",0,"3214"
"5392",55,79,20021,2003,"M","55_79_20021",0,"2413"
"5393",55,79,20022,2001,"M","55_79_20022",0,"2143"
"5394",55,81,20017,2000,"F","55_81_20017",0,"1342"
"5395",55,81,20032,2000,"F","55_81_20032",0,"4321"
"5396",55,81,20033,2003,"M","55_81_20033",0,"2134"
"5397",55,81,20036,2004,"F","55_81_20036",0,"1342"
"5398",55,81,20037,2002,"F","55_81_20037",0,"4231"
"5399",55,81,20041,2003,"F","55_81_20041",0,"3124"
"5400",55,81,20044,2001,"F","55_81_20044",0,"2314"
"5401",55,81,20053,2002,"F","55_81_20053",0,"1432"
"5402",55,81,20062,2004,"F","55_81_20062",0,"2341"
"5403",55,81,20066,2000,"F","55_81_20066",0,"4213"
"5404",55,81,20067,2001,"F","55_81_20067",0,"2143"
"5405",55,81,20071,2001,"M","55_81_20071",0,"1342"
"5406",55,81,20073,2003,"F","55_81_20073",0,"1234"
"5407",55,81,20074,2003,"F","55_81_20074",0,"3412"
"5408",55,81,20078,2001,"M","55_81_20078",0,"2134"
"5409",55,81,20091,2002,"M","55_81_20091",0,"3421"
"5410",55,81,20096,2003,"F","55_81_20096",0,"4321"
"5411",55,81,20098,2001,"M","55_81_20098",0,"4231"
"5412",55,81,20105,2001,"F","55_81_20105",0,"3142"
"5413",55,81,20110,2000,"M","55_81_20110",0,"2341"
"5414",55,81,20115,2002,"F","55_81_20115",0,"2143"
"5415",55,81,20122,2000,"F","55_81_20122",0,"2431"
"5416",55,81,20123,2004,"F","55_81_20123",0,"3124"
"5417",55,81,20141,2004,"F","55_81_20141",0,"1423"
"5418",55,81,20160,2001,"M","55_81_20160",0,"1324"
"5419",55,81,20168,2004,"F","55_81_20168",0,"3214"
"5420",55,81,20169,2002,"F","55_81_20169",0,"3421"
"5421",55,81,20170,2002,"M","55_81_20170",0,"1243"
"5422",55,81,20199,2003,"M","55_81_20199",0,"2143"
"5423",55,81,20205,2002,"F","55_81_20205",0,"4132"
"5424",55,81,20210,2002,"F","55_81_20210",0,"3421"
"5425",55,81,20215,2000,"F","55_81_20215",0,"4312"
"5426",55,81,20226,2000,"F","55_81_20226",0,"4321"
"5427",55,81,20227,2002,"F","55_81_20227",0,"1243"
"5428",55,81,20233,2002,"F","55_81_20233",0,"2143"
"5429",55,81,20240,2003,"F","55_81_20240",0,"1432"
"5430",55,81,20244,2001,"M","55_81_20244",0,"2431"
"5431",55,81,20246,2001,"M","55_81_20246",0,"2143"
"5432",55,81,20252,2001,"F","55_81_20252",0,"1432"
"5433",55,81,20255,2004,"F","55_81_20255",0,"1243"
"5434",55,81,20257,2004,"M","55_81_20257",0,"3124"
"5435",55,81,20266,2001,"M","55_81_20266",0,"4321"
"5436",55,81,20272,2003,"M","55_81_20272",0,"3124"
"5437",55,81,20275,2003,"F","55_81_20275",0,"1423"
"5438",55,81,20280,2001,"F","55_81_20280",0,"1324"
"5439",55,81,20283,2003,"M","55_81_20283",0,"2413"
"5440",55,81,20285,2000,"F","55_81_20285",0,"2431"
"5441",55,81,20290,2002,"F","55_81_20290",0,"4312"
"5442",55,81,20295,2003,"M","55_81_20295",0,"2431"
"5443",55,81,20296,2000,"F","55_81_20296",0,"2413"
"5444",55,81,20298,2003,"F","55_81_20298",0,"2341"
"5445",55,81,20306,2001,"F","55_81_20306",0,"4123"
"5446",55,81,20309,2000,"F","55_81_20309",0,"4231"
"5447",55,81,20321,2003,"F","55_81_20321",0,"4213"
"5448",55,81,20329,2003,"M","55_81_20329",0,"4321"
"5449",55,81,20341,2001,"F","55_81_20341",0,"1423"
"5450",55,81,20348,2003,"F","55_81_20348",0,"1243"
"5451",55,81,20352,2003,"M","55_81_20352",0,"1243"
"5452",55,81,20367,2000,"F","55_81_20367",0,"4231"
"5453",55,81,20368,2003,"F","55_81_20368",0,"2413"
"5454",55,81,20369,2004,"M","55_81_20369",0,"2413"
"5455",55,81,20370,2002,"M","55_81_20370",0,"1324"
"5456",55,81,20372,2004,"M","55_81_20372",0,"3241"
"5457",55,81,20373,2000,"F","55_81_20373",0,"4312"
"5458",55,81,20376,2000,"F","55_81_20376",0,"1243"
"5459",55,81,20378,2000,"F","55_81_20378",0,"1423"
"5460",55,81,20380,2000,"M","55_81_20380",0,"4132"
"5461",55,81,20383,2000,"M","55_81_20383",0,"4321"
"5462",55,81,20384,2000,"F","55_81_20384",0,"1324"
"5463",55,81,20385,2000,"F","55_81_20385",0,"2314"
"5464",55,81,20386,2000,"F","55_81_20386",0,"2143"
"5465",55,81,20387,2000,"F","55_81_20387",0,"3142"
"5466",55,81,20389,2001,"F","55_81_20389",0,"4321"
"5467",55,81,20390,2001,"M","55_81_20390",0,"3124"
"5468",55,81,20391,2001,"F","55_81_20391",0,"3421"
"5469",55,81,20392,2001,"F","55_81_20392",0,"1423"
"5470",55,81,20393,2001,"M","55_81_20393",0,"1423"
"5471",55,81,20394,2001,"M","55_81_20394",0,"4231"
"5472",55,81,20395,2001,"F","55_81_20395",0,"3241"
"5473",55,81,20396,2001,"M","55_81_20396",0,"3241"
"5474",55,81,20400,2001,"F","55_81_20400",0,"2314"
"5475",55,81,20402,2001,"F","55_81_20402",0,"4321"
"5476",55,81,20418,2002,"F","55_81_20418",0,"3241"
"5477",55,81,20419,2002,"F","55_81_20419",0,"3142"
"5478",55,81,20420,2002,"F","55_81_20420",0,"2143"
"5479",55,81,20421,2002,"F","55_81_20421",0,"2314"
"5480",55,81,20422,2002,"M","55_81_20422",0,"4312"
"5481",55,81,20423,2002,"F","55_81_20423",0,"3421"
"5482",55,81,20424,2002,"M","55_81_20424",0,"4321"
"5483",55,81,20425,2002,"F","55_81_20425",0,"2413"
"5484",55,81,20428,2002,"M","55_81_20428",0,"1432"
"5485",55,81,20430,2002,"F","55_81_20430",0,"2413"
"5486",55,81,20432,2002,"F","55_81_20432",0,"1243"
"5487",55,81,20434,2003,"F","55_81_20434",0,"1342"
"5488",55,81,20436,2003,"F","55_81_20436",0,"2143"
"5489",55,81,20437,2003,"F","55_81_20437",0,"3241"
"5490",55,81,20438,2003,"M","55_81_20438",0,"1342"
"5491",55,81,20439,2003,"F","55_81_20439",0,"3241"
"5492",55,81,20440,2003,"M","55_81_20440",0,"1423"
"5493",55,81,20441,2003,"M","55_81_20441",0,"2431"
"5494",55,81,20442,2003,"M","55_81_20442",0,"3241"
"5495",55,81,20443,2003,"M","55_81_20443",0,"3124"
"5496",55,81,20444,2003,"M","55_81_20444",0,"1432"
"5497",55,81,20446,2003,"F","55_81_20446",0,"1423"
"5498",55,81,20447,2003,"F","55_81_20447",0,"1423"
"5499",55,81,20450,2003,"M","55_81_20450",0,"2413"
"5500",55,81,20452,2003,"F","55_81_20452",0,"1432"
"5501",55,81,20455,2003,"F","55_81_20455",0,"3142"
"5502",55,81,20456,2003,"F","55_81_20456",0,"3421"
"5503",55,81,20458,2003,"M","55_81_20458",0,"3421"
"5504",55,81,20460,2004,"F","55_81_20460",0,"4123"
"5505",55,81,20461,2004,"M","55_81_20461",0,"3124"
"5506",55,81,20462,2004,"F","55_81_20462",0,"2341"
"5507",55,81,20463,2004,"M","55_81_20463",0,"2413"
"5508",55,81,20464,2004,"M","55_81_20464",0,"2341"
"5509",55,81,20466,2004,"M","55_81_20466",0,"3412"
"5510",55,81,20467,2004,"M","55_81_20467",0,"4231"
"5511",55,81,20468,2004,"F","55_81_20468",0,"1432"
"5512",55,81,20469,2004,"F","55_81_20469",0,"4213"
"5513",55,81,20470,2004,"F","55_81_20470",0,"4213"
"5514",55,81,20471,2004,"F","55_81_20471",0,"2413"
"5515",55,83,20007,2000,"F","55_83_20007",0,"2431"
"5516",55,83,20013,2002,"M","55_83_20013",0,"2431"
"5517",55,83,20016,2003,"F","55_83_20016",0,"3412"
"5518",55,83,20017,2001,"F","55_83_20017",0,"3214"
"5519",55,83,20028,2001,"M","55_83_20028",0,"1243"
"5520",55,83,20030,2000,"M","55_83_20030",0,"3412"
"5521",55,83,20031,2001,"M","55_83_20031",0,"1432"
"5522",55,83,20036,2004,"F","55_83_20036",0,"1243"
"5523",55,83,20043,2004,"F","55_83_20043",0,"3241"
"5524",55,83,20046,2003,"F","55_83_20046",0,"3214"
"5525",55,83,20050,2004,"F","55_83_20050",0,"2413"
"5526",55,83,20053,2003,"M","55_83_20053",0,"3124"
"5527",55,83,20063,2004,"F","55_83_20063",0,"3412"
"5528",55,83,20064,2003,"F","55_83_20064",0,"1342"
"5529",55,83,20067,2004,"F","55_83_20067",0,"2134"
"5530",55,83,20068,2001,"F","55_83_20068",0,"1234"
"5531",55,83,20069,2004,"M","55_83_20069",0,"4123"
"5532",55,83,20070,2000,"F","55_83_20070",0,"2413"
"5533",55,83,20074,2000,"F","55_83_20074",0,"2341"
"5534",55,83,20077,2003,"F","55_83_20077",0,"2314"
"5535",55,83,20083,2000,"F","55_83_20083",0,"2314"
"5536",55,83,20084,2001,"M","55_83_20084",0,"3421"
"5537",55,83,20085,2004,"F","55_83_20085",0,"2413"
"5538",55,83,20088,2001,"F","55_83_20088",0,"2413"
"5539",55,83,20089,2004,"F","55_83_20089",0,"2314"
"5540",55,83,20091,2000,"F","55_83_20091",0,"1342"
"5541",55,83,20099,2004,"F","55_83_20099",0,"2314"
"5542",55,83,20105,2002,"M","55_83_20105",0,"1432"
"5543",55,83,20106,2001,"F","55_83_20106",0,"2413"
"5544",55,83,20107,2004,"F","55_83_20107",0,"2143"
"5545",55,83,20108,2003,"F","55_83_20108",0,"4321"
"5546",55,83,20109,2000,"F","55_83_20109",0,"3142"
"5547",55,83,20110,2003,"F","55_83_20110",0,"1423"
"5548",55,83,20111,2003,"F","55_83_20111",0,"3142"
"5549",55,83,20117,2000,"F","55_83_20117",0,"2431"
"5550",55,83,20124,2001,"F","55_83_20124",0,"4321"
"5551",55,83,20127,2003,"F","55_83_20127",0,"4231"
"5552",55,83,20129,2000,"M","55_83_20129",0,"4123"
"5553",55,83,20141,2002,"F","55_83_20141",0,"2143"
"5554",55,83,20155,2000,"F","55_83_20155",0,"2143"
"5555",55,83,20164,2002,"F","55_83_20164",0,"2341"
"5556",55,83,20169,2001,"M","55_83_20169",0,"3214"
"5557",55,83,20171,2000,"F","55_83_20171",0,"4231"
"5558",55,83,20172,2003,"M","55_83_20172",0,"2134"
"5559",55,83,20179,2003,"F","55_83_20179",0,"4213"
"5560",55,83,20182,2003,"F","55_83_20182",0,"3124"
"5561",55,83,20188,2002,"F","55_83_20188",0,"4132"
"5562",55,83,20194,2004,"F","55_83_20194",0,"4312"
"5563",55,83,20200,2002,"F","55_83_20200",0,"3214"
"5564",55,83,20203,2002,"F","55_83_20203",0,"2341"
"5565",55,83,20207,2001,"M","55_83_20207",0,"4321"
"5566",55,83,20208,2001,"F","55_83_20208",0,"2314"
"5567",55,83,20212,2000,"F","55_83_20212",0,"1243"
"5568",55,83,20230,2002,"M","55_83_20230",0,"2143"
"5569",55,83,20234,2004,"F","55_83_20234",0,"2314"
"5570",55,83,20243,2002,"F","55_83_20243",0,"3421"
"5571",55,83,20244,2001,"F","55_83_20244",0,"3124"
"5572",55,83,20250,2000,"M","55_83_20250",0,"2413"
"5573",55,83,20257,2001,"M","55_83_20257",0,"3214"
"5574",55,83,20266,2004,"F","55_83_20266",0,"3142"
"5575",55,83,20279,2004,"F","55_83_20279",0,"2413"
"5576",55,83,20283,2003,"F","55_83_20283",0,"2413"
"5577",55,83,20286,2003,"F","55_83_20286",0,"2134"
"5578",55,83,20293,2002,"F","55_83_20293",0,"2314"
"5579",55,83,20301,2004,"F","55_83_20301",0,"4231"
"5580",55,83,20303,2002,"F","55_83_20303",0,"3412"
"5581",55,83,20308,2003,"F","55_83_20308",0,"3421"
"5582",55,83,20314,2002,"M","55_83_20314",0,"2314"
"5583",55,83,20315,2002,"M","55_83_20315",0,"2431"
"5584",55,83,20319,2002,"F","55_83_20319",0,"1432"
"5585",55,83,20321,2002,"F","55_83_20321",0,"1243"
"5586",55,83,20324,2003,"F","55_83_20324",0,"3412"
"5587",55,83,20325,2004,"F","55_83_20325",0,"1432"
"5588",55,83,20327,2003,"M","55_83_20327",0,"3214"
"5589",55,83,20328,2003,"F","55_83_20328",0,"2431"
"5590",55,83,20343,2000,"M","55_83_20343",0,"4231"
"5591",55,83,20348,2004,"F","55_83_20348",0,"1234"
"5592",55,83,20362,2000,"M","55_83_20362",0,"3214"
"5593",55,83,20363,2001,"M","55_83_20363",0,"4231"
"5594",55,83,20364,2004,"F","55_83_20364",0,"4213"
"5595",55,83,20368,2000,"F","55_83_20368",0,"1432"
"5596",55,83,20369,2001,"M","55_83_20369",0,"3124"
"5597",55,83,20376,2004,"F","55_83_20376",0,"4231"
"5598",55,83,20377,2000,"M","55_83_20377",0,"3421"
"5599",55,83,20380,2000,"F","55_83_20380",0,"2341"
"5600",55,83,20381,2000,"M","55_83_20381",0,"3142"
"5601",55,83,20385,2000,"M","55_83_20385",0,"1342"
"5602",55,83,20387,2000,"F","55_83_20387",0,"4213"
"5603",55,83,20388,2000,"F","55_83_20388",0,"2314"
"5604",55,83,20390,2000,"F","55_83_20390",0,"1423"
"5605",55,83,20392,2000,"F","55_83_20392",0,"2341"
"5606",55,83,20393,2000,"F","55_83_20393",0,"1324"
"5607",55,83,20394,2000,"F","55_83_20394",0,"4231"
"5608",55,83,20396,2000,"F","55_83_20396",0,"2134"
"5609",55,83,20397,2001,"F","55_83_20397",0,"2143"
"5610",55,83,20398,2001,"F","55_83_20398",0,"2143"
"5611",55,83,20399,2001,"F","55_83_20399",0,"1243"
"5612",55,83,20400,2001,"F","55_83_20400",0,"3412"
"5613",55,83,20405,2001,"F","55_83_20405",0,"4132"
"5614",55,83,20406,2001,"F","55_83_20406",0,"2431"
"5615",55,83,20408,2001,"M","55_83_20408",0,"3241"
"5616",55,83,20411,2001,"F","55_83_20411",0,"2134"
"5617",55,83,20428,2002,"F","55_83_20428",0,"1423"
"5618",55,83,20429,2002,"M","55_83_20429",0,"2413"
"5619",55,83,20430,2002,"F","55_83_20430",0,"1342"
"5620",55,83,20431,2002,"F","55_83_20431",0,"2143"
"5621",55,83,20432,2002,"F","55_83_20432",0,"1324"
"5622",55,83,20433,2002,"F","55_83_20433",0,"3241"
"5623",55,83,20438,2002,"F","55_83_20438",0,"2413"
"5624",55,83,20439,2002,"M","55_83_20439",0,"1243"
"5625",55,83,20440,2002,"F","55_83_20440",0,"2314"
"5626",55,83,20443,2002,"M","55_83_20443",0,"2134"
"5627",55,83,20444,2002,"F","55_83_20444",0,"3421"
"5628",55,83,20445,2003,"F","55_83_20445",0,"1342"
"5629",55,83,20455,2003,"F","55_83_20455",0,"2143"
"5630",55,83,20457,2003,"F","55_83_20457",0,"1423"
"5631",55,83,20458,2003,"F","55_83_20458",0,"3214"
"5632",55,83,20462,2003,"F","55_83_20462",0,"2413"
"5633",55,83,20463,2003,"F","55_83_20463",0,"3412"
"5634",55,83,20464,2003,"F","55_83_20464",0,"2314"
"5635",55,83,20465,2003,"F","55_83_20465",0,"1324"
"5636",55,83,20466,2003,"M","55_83_20466",0,"2134"
"5637",55,83,20467,2003,"M","55_83_20467",0,"1423"
"5638",55,83,20470,2003,"M","55_83_20470",0,"3421"
"5639",55,83,20472,2003,"F","55_83_20472",0,"3421"
"5640",55,83,20475,2003,"M","55_83_20475",0,"4312"
"5641",55,83,20476,2003,"M","55_83_20476",0,"3241"
"5642",55,83,20477,2003,"F","55_83_20477",0,"2341"
"5643",55,83,20478,2003,"F","55_83_20478",0,"4123"
"5644",55,83,20479,2003,"M","55_83_20479",0,"2413"
"5645",55,83,20480,2003,"F","55_83_20480",0,"1342"
"5646",55,83,20481,2003,"F","55_83_20481",0,"2143"
"5647",55,83,20485,2004,"M","55_83_20485",0,"4231"
"5648",55,83,20490,2004,"F","55_83_20490",0,"4321"
"5649",55,83,20491,2004,"F","55_83_20491",0,"1423"
"5650",55,83,20493,2004,"F","55_83_20493",0,"2431"
"5651",55,83,20511,2004,"F","55_83_20511",0,"1423"
"5652",55,83,29002,2002,"F","55_83_29002",0,"3124"
"5653",55,83,29004,2004,"F","55_83_29004",0,"4132"
"5654",55,83,29005,2004,"F","55_83_29005",0,"3214"
"5655",55,83,29011,2003,"M","55_83_29011",0,"4321"
"5656",55,83,29016,2000,"F","55_83_29016",0,"1423"
"5657",55,83,29018,2000,"F","55_83_29018",0,"1423"
"5658",55,85,20002,2001,"F","55_85_20002",0,"3124"
"5659",55,85,20003,2002,"F","55_85_20003",0,"1423"
"5660",55,85,20010,2004,"F","55_85_20010",0,"1342"
"5661",55,85,20011,2003,"F","55_85_20011",0,"1342"
"5662",55,85,20013,2000,"F","55_85_20013",0,"4231"
"5663",55,85,20019,2002,"F","55_85_20019",0,"2143"
"5664",55,85,20022,2000,"F","55_85_20022",0,"4213"
"5665",55,85,20025,2004,"F","55_85_20025",0,"4123"
"5666",55,85,20027,2002,"F","55_85_20027",0,"3421"
"5667",55,85,20031,2002,"M","55_85_20031",0,"1342"
"5668",55,85,20032,2000,"F","55_85_20032",0,"3214"
"5669",55,85,20038,2003,"F","55_85_20038",0,"2431"
"5670",55,85,20046,2002,"F","55_85_20046",0,"2143"
"5671",55,85,20050,2001,"F","55_85_20050",0,"1324"
"5672",55,85,20052,2003,"F","55_85_20052",0,"4132"
"5673",55,85,20063,2004,"F","55_85_20063",0,"4321"
"5674",55,85,20064,2003,"F","55_85_20064",0,"4321"
"5675",55,85,20078,2000,"M","55_85_20078",0,"4213"
"5676",55,85,20079,2001,"F","55_85_20079",0,"1324"
"5677",55,85,20082,2001,"F","55_85_20082",0,"1342"
"5678",55,85,20084,2004,"F","55_85_20084",0,"4231"
"5679",55,85,20092,2002,"F","55_85_20092",0,"4321"
"5680",55,85,20093,2000,"F","55_85_20093",0,"1324"
"5681",55,85,20095,2002,"F","55_85_20095",0,"3142"
"5682",55,85,20096,2002,"F","55_85_20096",0,"4312"
"5683",55,85,20101,2003,"F","55_85_20101",0,"2143"
"5684",55,85,20102,2000,"F","55_85_20102",0,"2143"
"5685",55,85,20103,2004,"F","55_85_20103",0,"1243"
"5686",55,85,20104,2001,"F","55_85_20104",0,"2341"
"5687",55,85,20106,2004,"F","55_85_20106",0,"2431"
"5688",55,85,20107,2003,"M","55_85_20107",0,"3214"
"5689",55,85,20108,2000,"M","55_85_20108",0,"3124"
"5690",55,85,20111,2003,"F","55_85_20111",0,"2143"
"5691",55,85,20113,2002,"M","55_85_20113",0,"4321"
"5692",55,85,20121,2002,"F","55_85_20121",0,"2413"
"5693",55,85,20130,2003,"F","55_85_20130",0,"1423"
"5694",55,85,20138,2001,"F","55_85_20138",0,"2341"
"5695",55,85,20146,2004,"F","55_85_20146",0,"3214"
"5696",55,85,20153,2001,"F","55_85_20153",0,"4231"
"5697",55,85,20162,2001,"F","55_85_20162",0,"3124"
"5698",55,85,20167,2000,"F","55_85_20167",0,"1234"
"5699",55,85,20168,2004,"M","55_85_20168",0,"2143"
"5700",55,85,20171,2004,"M","55_85_20171",0,"4132"
"5701",55,85,20178,2000,"F","55_85_20178",0,"2143"
"5702",55,85,20183,2004,"F","55_85_20183",0,"2143"
"5703",55,85,20184,2001,"M","55_85_20184",0,"1342"
"5704",55,85,20189,2004,"F","55_85_20189",0,"1324"
"5705",55,85,20194,2002,"F","55_85_20194",0,"3214"
"5706",55,85,20203,2003,"M","55_85_20203",0,"3412"
"5707",55,85,20209,2002,"F","55_85_20209",0,"2413"
"5708",55,85,20213,2001,"F","55_85_20213",0,"3412"
"5709",55,85,20217,2003,"F","55_85_20217",0,"2341"
"5710",55,85,20219,2002,"F","55_85_20219",0,"2314"
"5711",55,85,20221,2002,"M","55_85_20221",0,"4132"
"5712",55,85,20223,2002,"F","55_85_20223",0,"4213"
"5713",55,85,20227,2002,"F","55_85_20227",0,"2314"
"5714",55,85,20228,2003,"F","55_85_20228",0,"3124"
"5715",55,85,20236,2003,"M","55_85_20236",0,"1423"
"5716",55,85,20242,2000,"F","55_85_20242",0,"4132"
"5717",55,85,20249,2003,"F","55_85_20249",0,"3124"
"5718",55,85,20261,2003,"F","55_85_20261",0,"4123"
"5719",55,85,20264,2000,"M","55_85_20264",0,"1342"
"5720",55,85,20265,2004,"F","55_85_20265",0,"4123"
"5721",55,85,20266,2001,"F","55_85_20266",0,"3142"
