MAPVALUE,PLT_KEY
3792,55_73_20813_2004_1
3793,55_73_20814_2004_2
3794,55_73_20815_2004_3
3795,55_75_10780_2004_2
3796,55_75_20005_2004_2
3797,55_75_20010_2001_2
3798,55_75_20013_2004_1
3799,55_75_20014_2002_1
3800,55_75_20018_2002_1
3801,55_75_20020_2000_4
3802,55_75_20026_2001_2
3803,55_75_20029_2002_3
3804,55_75_20030_2001_1
3805,55_75_20035_2000_1
3806,55_75_20038_2003_1
3807,55_75_20046_2000_3
3808,55_75_20051_2000_1
3809,55_75_20068_2000_1
3810,55_75_20070_2004_4
3811,55_75_20071_2000_1
3812,55_75_20072_2004_4
3813,55_75_20073_2004_2
3814,55_75_20074_2001_1
3815,55_75_20075_2000_1
3816,55_75_20086_2002_1
3817,55_75_20088_2003_2
3818,55_75_20092_2004_1
3819,55_75_20102_2002_1
3820,55_75_20104_2002_4
3821,55_75_20115_2004_3
3822,55_75_20123_2001_4
3823,55_75_20127_2000_3
3824,55_75_20128_2000_1
3825,55_75_20130_2003_3
3826,55_75_20136_2000_2
3827,55_75_20143_2002_4
3828,55_75_20153_2003_4
3829,55_75_20156_2002_3
3830,55_75_20165_2002_3
3831,55_75_20185_2002_4
3832,55_75_20188_2002_4
3833,55_75_20191_2002_2
3834,55_75_20193_2002_1
3835,55_75_20194_2004_4
3836,55_75_20210_2003_1
3837,55_75_20214_2000_2
3838,55_75_20223_2002_1
3839,55_75_20226_2003_4
3840,55_75_20232_2001_3
3841,55_75_20237_2004_1
3842,55_75_20239_2004_3
3843,55_75_20243_2003_3
3844,55_75_20244_2000_2
3845,55_75_20246_2002_4
3846,55_75_20247_2000_2
3847,55_75_20248_2001_1
3848,55_75_20251_2002_4
3849,55_75_20254_2004_1
3850,55_75_20260_2001_3
3851,55_75_20264_2002_4
3852,55_75_20265_2004_1
3853,55_75_20266_2000_3
3854,55_75_20273_2000_1
3855,55_75_20275_2004_4
3856,55_75_20281_2001_3
3857,55_75_20291_2004_3
3858,55_75_20308_2003_2
3859,55_75_20310_2004_3
3860,55_75_20314_2000_2
3861,55_75_20320_2004_1
3862,55_75_20322_2002_4
3863,55_75_20323_2001_3
3864,55_75_20329_2000_3
3865,55_75_20335_2003_2
3866,55_75_20336_2003_2
3867,55_75_20350_2001_2
3868,55_75_20351_2001_1
3869,55_75_20358_2000_2
3870,55_75_20363_2001_4
3871,55_75_20366_2002_3
3872,55_75_20368_2002_2
3873,55_75_20373_2004_1
3874,55_75_20375_2002_4
3875,55_75_20378_2000_2
3876,55_75_20387_2003_4
3877,55_75_20388_2003_1
3878,55_75_20389_2003_4
3879,55_75_20391_2003_3
3880,55_75_20392_2001_3
3881,55_75_20394_2004_4
3882,55_75_20399_2001_1
3883,55_75_20410_2002_4
3884,55_75_20411_2004_3
3885,55_75_20420_2003_4
3886,55_75_20424_2004_2
3887,55_75_20425_2001_2
3888,55_75_20426_2000_2
3889,55_75_20433_2002_4
3890,55_75_20437_2001_3
3891,55_75_20441_2004_3
3892,55_75_20443_2003_1
3893,55_75_20448_2003_1
3894,55_75_20454_2004_4
3895,55_75_20462_2000_1
3896,55_75_20472_2003_1
3897,55_75_20481_2004_2
3898,55_75_20485_2002_2
3899,55_75_20497_2000_1
3900,55_75_20500_2003_1
3901,55_75_20511_2000_1
3902,55_75_20524_2003_3
3903,55_75_20526_2004_1
3904,55_75_20527_2000_4
3905,55_75_20529_2000_1
3906,55_75_20531_2000_1
3907,55_75_20532_2000_1
3908,55_75_20542_2000_1
3909,55_75_20545_2003_4
3910,55_75_20546_2003_2
3911,55_75_20560_2001_3
3912,55_75_20561_2001_1
3913,55_75_20562_2001_4
3914,55_75_20564_2000_1
3915,55_75_20565_2001_1
3916,55_75_20567_2002_2
3917,55_75_20569_2003_1
3918,55_75_20570_2003_2
3919,55_75_20572_2001_2
3920,55_75_20573_2002_1
3921,55_75_20575_2003_4
3922,55_75_20576_2003_1
3923,55_75_20577_2001_2
3924,55_75_20578_2004_2
3925,55_75_20579_2001_1
3926,55_75_20584_2000_3
3927,55_75_20586_2000_1
3928,55_75_20587_2000_3
3929,55_75_20588_2000_3
3930,55_75_20592_2000_1
3931,55_75_20593_2000_3
3932,55_75_20594_2000_3
3933,55_75_20595_2000_1
3934,55_75_20596_2000_4
3935,55_75_20597_2000_2
3936,55_75_20598_2000_2
3937,55_75_20599_2000_4
3938,55_75_20600_2000_2
3939,55_75_20602_2000_1
3940,55_75_20603_2000_3
3941,55_75_20606_2000_1
3942,55_75_20607_2000_2
3943,55_75_20608_2000_1
3944,55_75_20609_2001_2
3945,55_75_20610_2001_2
3946,55_75_20611_2001_4
3947,55_75_20612_2001_2
3948,55_75_20613_2001_2
3949,55_75_20615_2001_3
3950,55_75_20616_2001_3
3951,55_75_20617_2001_3
3952,55_75_20618_2001_1
3953,55_75_20619_2001_2
3954,55_75_20621_2001_4
3955,55_75_20622_2001_3
3956,55_75_20623_2001_3
3957,55_75_20625_2001_1
3958,55_75_20626_2001_1
3959,55_75_20629_2001_1
3960,55_75_20630_2001_3
3961,55_75_20631_2001_2
3962,55_75_20632_2001_4
3963,55_75_20633_2001_3
3964,55_75_20634_2001_4
3965,55_75_20656_2000_3
3966,55_75_20657_2001_1
3967,55_75_20658_2001_2
3968,55_75_20659_2002_2
3969,55_75_20660_2002_4
3970,55_75_20661_2002_2
3971,55_75_20662_2002_1
3972,55_75_20663_2002_4
3973,55_75_20664_2002_4
3974,55_75_20665_2002_3
3975,55_75_20666_2002_2
3976,55_75_20667_2002_2
3977,55_75_20668_2002_1
3978,55_75_20669_2002_4
3979,55_75_20671_2002_2
3980,55_75_20673_2002_1
3981,55_75_20674_2002_1
3982,55_75_20676_2002_4
3983,55_75_20677_2002_2
3984,55_75_20678_2002_2
3985,55_75_20679_2003_1
3986,55_75_20680_2003_4
3987,55_75_20681_2003_3
3988,55_75_20683_2003_2
3989,55_75_20684_2003_1
3990,55_75_20686_2003_3
3991,55_75_20687_2003_3
3992,55_75_20689_2003_2
3993,55_75_20692_2003_4
3994,55_75_20693_2003_4
3995,55_75_20695_2003_3
3996,55_75_20696_2003_3
3997,55_75_20697_2003_4
3998,55_75_20724_2003_2
3999,55_75_20725_2003_4
4000,55_75_20728_2004_1
4001,55_75_20729_2004_2
4002,55_75_20730_2004_4
4003,55_75_20731_2004_2
4004,55_75_20732_2004_3
4005,55_75_20733_2004_1
4006,55_75_20734_2004_4
4007,55_75_20735_2004_3
4008,55_75_20736_2004_2
4009,55_75_20737_2004_4
4010,55_75_20739_2004_2
4011,55_75_20740_2004_2
4012,55_75_20745_2004_2
4013,55_75_20746_2004_1
4014,55_75_20747_2004_1
4015,55_75_20748_2004_2
4016,55_75_20749_2004_3
4017,55_75_20750_2004_3
4018,55_75_20751_2004_2
4019,55_75_20753_2004_3
4020,55_75_20775_2004_2
4021,55_75_20776_2004_1
4022,55_77_20006_2001_3
4023,55_77_20018_2000_3
4024,55_77_20028_2003_3
4025,55_77_20029_2004_3
4026,55_77_20040_2003_4
4027,55_77_20086_2001_4
4028,55_77_20088_2004_1
4029,55_77_20091_2003_2
4030,55_77_20092_2004_4
4031,55_77_20097_2002_4
4032,55_77_20101_2002_4
4033,55_77_20131_2000_4
4034,55_77_20143_2000_3
4035,55_77_20148_2000_4
4036,55_77_20149_2002_3
4037,55_77_20153_2001_4
4038,55_77_20159_2003_4
4039,55_77_20169_2000_1
4040,55_77_20182_2004_2
4041,55_77_20184_2001_3
4042,55_77_20185_2004_1
4043,55_77_20201_2004_3
4044,55_77_20205_2000_1
4045,55_77_20208_2000_1
4046,55_77_20213_2001_2
4047,55_77_20222_2002_3
4048,55_77_20224_2002_4
4049,55_77_20225_2002_2
4050,55_77_20227_2002_1
4051,55_77_20228_2002_1
4052,55_77_20229_2002_3
4053,55_77_20233_2003_2
4054,55_77_20234_2003_1
4055,55_77_20248_2004_4
4056,55_77_20254_2004_4
4057,55_78_20002_2004_4
4058,55_78_20003_2002_4
4059,55_78_20004_2002_2
4060,55_78_20006_2004_2
4061,55_78_20007_2000_1
4062,55_78_20010_2001_3
4063,55_78_20022_2004_1
4064,55_78_20030_2004_2
4065,55_78_20032_2003_1
4066,55_78_20034_2001_4
4067,55_78_20036_2002_2
4068,55_78_20051_2000_2
4069,55_78_20053_2000_2
4070,55_78_20055_2004_1
4071,55_78_20059_2002_1
4072,55_78_20064_2001_1
4073,55_78_20069_2001_2
4074,55_78_20071_2002_2
4075,55_78_20079_2001_1
4076,55_78_20085_2002_3
4077,55_78_20095_2004_3
4078,55_78_20098_2003_4
4079,55_78_20100_2000_1
4080,55_78_20101_2003_1
4081,55_78_20104_2000_4
4082,55_78_20106_2004_3
4083,55_78_20107_2001_2
4084,55_78_20110_2001_3
4085,55_78_20111_2003_2
4086,55_78_20113_2004_3
4087,55_78_20114_2000_2
4088,55_78_20116_2001_2
4089,55_78_20120_2001_1
4090,55_78_20122_2004_3
4091,55_78_20123_2003_2
4092,55_78_20125_2000_2
4093,55_78_20128_2002_1
4094,55_78_20141_2001_4
4095,55_78_20200_2001_3
4096,55_78_20201_2004_2
4097,55_78_20205_2002_1
4098,55_78_20206_2000_1
4099,55_78_20207_2000_2
4100,55_78_20208_2000_2
4101,55_78_20209_2000_3
4102,55_78_20210_2000_1
4103,55_78_20211_2001_4
4104,55_78_20212_2001_1
4105,55_78_20213_2001_4
4106,55_78_20214_2001_3
4107,55_78_20215_2001_3
4108,55_78_20220_2002_3
4109,55_78_20221_2002_2
4110,55_78_20222_2002_3
4111,55_78_20223_2002_1
4112,55_78_20224_2002_1
4113,55_78_20225_2002_4
4114,55_78_20226_2002_2
4115,55_78_20227_2003_1
4116,55_78_20228_2003_1
4117,55_78_20229_2003_3
4118,55_78_20230_2003_3
4119,55_78_20241_2004_2
4120,55_78_20242_2004_4
4121,55_78_20243_2004_4
4122,55_78_20244_2004_2
4123,55_78_20245_2004_4
4124,55_78_20247_2004_2
4125,55_79_20021_2003_2
4126,55_79_20022_2001_2
4127,55_81_20017_2000_1
4128,55_81_20032_2000_4
4129,55_81_20033_2003_2
4130,55_81_20036_2004_1
4131,55_81_20037_2002_4
4132,55_81_20041_2003_3
4133,55_81_20044_2001_2
4134,55_81_20062_2004_2
4135,55_81_20066_2000_4
4136,55_81_20067_2001_2
4137,55_81_20071_2001_1
4138,55_81_20073_2003_1
4139,55_81_20078_2001_2
4140,55_81_20096_2003_4
4141,55_81_20105_2001_3
4142,55_81_20110_2000_2
4143,55_81_20115_2002_2
4144,55_81_20122_2000_2
4145,55_81_20123_2004_3
4146,55_81_20141_2004_1
4147,55_81_20160_2001_1
4148,55_81_20168_2004_3
4149,55_81_20169_2002_3
4150,55_81_20210_2002_3
4151,55_81_20215_2000_4
4152,55_81_20226_2000_4
4153,55_81_20227_2002_1
4154,55_81_20233_2002_2
4155,55_81_20240_2003_1
4156,55_81_20246_2001_2
4157,55_81_20252_2001_1
4158,55_81_20255_2004_1
4159,55_81_20257_2004_3
4160,55_81_20272_2003_3
4161,55_81_20275_2003_1
4162,55_81_20280_2001_1
4163,55_81_20285_2000_2
4164,55_81_20290_2002_4
4165,55_81_20296_2000_2
4166,55_81_20298_2003_2
4167,55_81_20306_2001_4
4168,55_81_20309_2000_4
4169,55_81_20321_2003_4
4170,55_81_20341_2001_1
4171,55_81_20348_2003_1
4172,55_81_20352_2003_1
4173,55_81_20367_2000_4
4174,55_81_20369_2004_2
4175,55_81_20370_2002_1
4176,55_81_20373_2000_4
4177,55_81_20376_2000_1
4178,55_81_20378_2000_1
4179,55_81_20383_2000_4
4180,55_81_20384_2000_1
4181,55_81_20385_2000_2
4182,55_81_20386_2000_2
4183,55_81_20387_2000_3
4184,55_81_20389_2001_4
4185,55_81_20391_2001_3
4186,55_81_20392_2001_1
4187,55_81_20393_2001_1
4188,55_81_20395_2001_3
4189,55_81_20396_2001_3
4190,55_81_20400_2001_2
4191,55_81_20402_2001_4
4192,55_81_20418_2002_3
4193,55_81_20419_2002_3
4194,55_81_20420_2002_2
4195,55_81_20421_2002_2
4196,55_81_20422_2002_4
4197,55_81_20423_2002_3
4198,55_81_20424_2002_4
4199,55_81_20430_2002_2
4200,55_81_20432_2002_1
4201,55_81_20434_2003_1
4202,55_81_20437_2003_3
4203,55_81_20438_2003_1
4204,55_81_20439_2003_3
4205,55_81_20440_2003_1
4206,55_81_20441_2003_2
4207,55_81_20444_2003_1
4208,55_81_20460_2004_4
4209,55_81_20461_2004_3
4210,55_81_20462_2004_2
4211,55_81_20463_2004_2
4212,55_81_20464_2004_2
4213,55_81_20468_2004_1
4214,55_81_20469_2004_4
4215,55_81_20470_2004_4
4216,55_83_20007_2000_2
4217,55_83_20013_2002_2
4218,55_83_20016_2003_3
4219,55_83_20017_2001_3
4220,55_83_20028_2001_1
4221,55_83_20030_2000_3
4222,55_83_20036_2004_1
4223,55_83_20043_2004_3
4224,55_83_20050_2004_2
4225,55_83_20053_2003_3
4226,55_83_20063_2004_3
4227,55_83_20064_2003_1
4228,55_83_20067_2004_2
4229,55_83_20068_2001_1
4230,55_83_20069_2004_4
4231,55_83_20070_2000_2
4232,55_83_20077_2003_2
4233,55_83_20083_2000_2
4234,55_83_20088_2001_2
4235,55_83_20089_2004_2
4236,55_83_20099_2004_2
4237,55_83_20105_2002_1
4238,55_83_20106_2001_2
4239,55_83_20107_2004_2
4240,55_83_20108_2003_4
4241,55_83_20109_2000_3
4242,55_83_20110_2003_1
4243,55_83_20117_2000_2
4244,55_83_20124_2001_4
4245,55_83_20127_2003_4
4246,55_83_20141_2002_2
4247,55_83_20155_2000_2
4248,55_83_20164_2002_2
4249,55_83_20171_2000_4
4250,55_83_20172_2003_2
4251,55_83_20179_2003_4
4252,55_83_20182_2003_3
4253,55_83_20188_2002_4
4254,55_83_20194_2004_4
4255,55_83_20200_2002_3
4256,55_83_20203_2002_2
4257,55_83_20207_2001_4
4258,55_83_20208_2001_2
4259,55_83_20212_2000_1
4260,55_83_20234_2004_2
4261,55_83_20243_2002_3
4262,55_83_20244_2001_3
4263,55_83_20250_2000_2
4264,55_83_20266_2004_3
4265,55_83_20279_2004_2
4266,55_83_20283_2003_2
4267,55_83_20293_2002_2
4268,55_83_20301_2004_4
4269,55_83_20303_2002_3
4270,55_83_20308_2003_3
4271,55_83_20315_2002_2
4272,55_83_20319_2002_1
4273,55_83_20321_2002_1
4274,55_83_20324_2003_3
4275,55_83_20325_2004_1
4276,55_83_20328_2003_2
4277,55_83_20343_2000_4
4278,55_83_20348_2004_1
4279,55_83_20363_2001_4
4280,55_83_20364_2004_4
4281,55_83_20368_2000_1
4282,55_83_20376_2004_4
4283,55_83_20380_2000_2
4284,55_83_20381_2000_3
4285,55_83_20385_2000_1
4286,55_83_20387_2000_4
4287,55_83_20388_2000_2
4288,55_83_20392_2000_2
4289,55_83_20393_2000_1
4290,55_83_20394_2000_4
4291,55_83_20396_2000_2
4292,55_83_20397_2001_2
4293,55_83_20398_2001_2
4294,55_83_20399_2001_1
4295,55_83_20400_2001_3
4296,55_83_20405_2001_4
4297,55_83_20406_2001_2
4298,55_83_20408_2001_3
4299,55_83_20411_2001_2
4300,55_83_20428_2002_1
4301,55_83_20429_2002_2
4302,55_83_20430_2002_1
4303,55_83_20431_2002_2
4304,55_83_20432_2002_1
4305,55_83_20433_2002_3
4306,55_83_20438_2002_2
4307,55_83_20439_2002_1
4308,55_83_20440_2002_2
4309,55_83_20443_2002_2
4310,55_83_20444_2002_3
4311,55_83_20445_2003_1
4312,55_83_20457_2003_1
4313,55_83_20458_2003_3
4314,55_83_20485_2004_4
4315,55_83_20490_2004_4
4316,55_83_20491_2004_1
4317,55_83_20493_2004_2
4318,55_83_20511_2004_1
4319,55_83_29002_2002_3
4320,55_83_29004_2004_4
4321,55_83_29005_2004_3
4322,55_83_29016_2000_1
4323,55_83_29018_2000_1
4324,55_85_20002_2001_3
4325,55_85_20003_2002_1
4326,55_85_20010_2004_1
4327,55_85_20013_2000_4
4328,55_85_20019_2002_2
4329,55_85_20022_2000_4
4330,55_85_20027_2002_3
4331,55_85_20032_2000_3
4332,55_85_20038_2003_2
4333,55_85_20046_2002_2
4334,55_85_20050_2001_1
4335,55_85_20063_2004_4
4336,55_85_20078_2000_4
4337,55_85_20079_2001_1
4338,55_85_20082_2001_1
4339,55_85_20084_2004_4
4340,55_85_20092_2002_4
4341,55_85_20093_2000_1
4342,55_85_20095_2002_3
4343,55_85_20096_2002_4
4344,55_85_20102_2000_2
4345,55_85_20103_2004_1
4346,55_85_20104_2001_2
4347,55_85_20107_2003_3
4348,55_85_20111_2003_2
4349,55_85_20121_2002_2
4350,55_85_20130_2003_1
4351,55_85_20138_2001_2
4352,55_85_20146_2004_3
4353,55_85_20153_2001_4
4354,55_85_20162_2001_3
4355,55_85_20167_2000_1
4356,55_85_20171_2004_4
4357,55_85_20178_2000_2
4358,55_85_20183_2004_2
4359,55_85_20184_2001_1
4360,55_85_20194_2002_3
4361,55_85_20209_2002_2
4362,55_85_20213_2001_3
4363,55_85_20217_2003_2
4364,55_85_20219_2002_2
4365,55_85_20223_2002_4
4366,55_85_20227_2002_2
4367,55_85_20228_2003_3
4368,55_85_20236_2003_1
4369,55_85_20242_2000_4
4370,55_85_20249_2003_3
4371,55_85_20261_2003_4
4372,55_85_20264_2000_1
4373,55_85_20265_2004_4
4374,55_85_20266_2001_3
4375,55_85_20268_2000_1
4376,55_85_20271_2004_2
4377,55_85_20274_2002_4
4378,55_85_20287_2002_1
4379,55_85_20308_2004_1
4380,55_85_20309_2004_1
4381,55_85_20314_2003_3
4382,55_85_20322_2003_4
4383,55_85_20324_2002_2
4384,55_85_20331_2000_3
4385,55_85_20336_2002_2
4386,55_85_20339_2004_2
4387,55_85_20343_2003_2
4388,55_85_20352_2003_1
4389,55_85_20353_2004_2
4390,55_85_20355_2004_4
4391,55_85_20372_2003_2
4392,55_85_20373_2002_4
4393,55_85_20378_2002_2
4394,55_85_20382_2001_2
4395,55_85_20385_2000_4
4396,55_85_20396_2001_2
4397,55_85_20397_2001_4
4398,55_85_20400_2001_3
4399,55_85_20401_2000_1
4400,55_85_20404_2002_2
4401,55_85_20417_2001_3
4402,55_85_20418_2004_3
4403,55_85_20423_2003_3
4404,55_85_20427_2002_2
4405,55_85_20429_2000_2
4406,55_85_20439_2002_3
4407,55_85_20442_2000_1
4408,55_85_20447_2001_2
4409,55_85_20449_2000_3
4410,55_85_20450_2001_3
4411,55_85_20465_2001_2
4412,55_85_20466_2004_1
4413,55_85_20469_2001_2
4414,55_85_20470_2001_2
4415,55_85_20472_2000_4
4416,55_85_20474_2001_3
4417,55_85_20476_2001_1
4418,55_85_20477_2002_4
4419,55_85_20479_2004_1
4420,55_85_20480_2004_2
4421,55_85_20483_2000_2
4422,55_85_20484_2003_3
4423,55_85_20486_2003_2
4424,55_85_20490_2000_3
4425,55_85_20492_2000_2
4426,55_85_20493_2000_4
4427,55_85_20494_2000_3
4428,55_85_20496_2000_3
4429,55_85_20497_2000_3
4430,55_85_20499_2000_4
4431,55_85_20500_2000_3
4432,55_85_20503_2000_4
4433,55_85_20504_2000_2
4434,55_85_20505_2000_2
4435,55_85_20507_2000_4
4436,55_85_20509_2000_3
4437,55_85_20511_2001_4
4438,55_85_20512_2001_2
4439,55_85_20515_2001_3
4440,55_85_20516_2001_3
4441,55_85_20518_2001_3
4442,55_85_20520_2001_3
4443,55_85_20521_2001_2
4444,55_85_20522_2001_3
4445,55_85_20524_2001_4
4446,55_85_20525_2001_4
4447,55_85_20526_2001_4
4448,55_85_20527_2001_1
4449,55_85_20528_2001_3
4450,55_85_20551_2002_4
4451,55_85_20552_2002_4
4452,55_85_20553_2002_1
4453,55_85_20554_2002_3
4454,55_85_20555_2002_1
4455,55_85_20557_2002_3
4456,55_85_20559_2002_3
4457,55_85_20560_2002_2
4458,55_85_20564_2002_1
4459,55_85_20565_2002_2
4460,55_85_20569_2003_2
4461,55_85_20573_2003_2
4462,55_85_20574_2003_3
4463,55_85_20575_2003_4
4464,55_85_20577_2003_1
4465,55_85_20578_2003_3
4466,55_85_20579_2003_4
4467,55_85_20580_2003_1
4468,55_85_20582_2003_3
4469,55_85_20584_2003_3
4470,55_85_20585_2003_4
4471,55_85_20586_2003_4
4472,55_85_20587_2003_1
4473,55_85_20588_2003_4
4474,55_85_20610_2003_4
4475,55_85_20611_2003_1
4476,55_85_20612_2004_3
4477,55_85_20614_2004_3
4478,55_85_20617_2004_1
4479,55_85_20618_2004_2
4480,55_85_20619_2004_4
4481,55_85_20621_2004_1
4482,55_85_20622_2004_1
4483,55_85_20623_2004_2
4484,55_85_20624_2004_2
4485,55_85_20627_2004_2
4486,55_85_20628_2004_1
4487,55_85_20629_2004_4
4488,55_85_20630_2004_2
4489,55_85_20631_2004_2
4490,55_85_20632_2004_2
4491,55_85_20658_2004_2
4492,55_85_20659_2004_2
4493,55_85_20660_2004_2
4494,55_85_29003_2003_1
4495,55_87_20005_2000_2
4496,55_87_20006_2000_4
4497,55_87_20030_2002_2
4498,55_87_20038_2000_4
4499,55_87_20124_2004_3
4500,55_87_20198_2000_2
4501,55_87_20231_2000_2
4502,55_87_20237_2000_1
4503,55_87_20241_2001_1
4504,55_87_20242_2001_1
4505,55_87_20276_2002_2
4506,55_87_20281_2003_1
4507,55_87_20283_2003_4
4508,55_87_20310_2004_3
4509,55_87_20312_2004_1
4510,55_89_20001_2002_4
4511,55_89_20002_2001_1
4512,55_89_20003_2000_1
4513,55_89_20319_2000_1
4514,55_89_20333_2003_3
4515,55_9_20001_2001_4
4516,55_9_20007_2003_1
4517,55_9_20020_2004_3
4518,55_9_20025_2004_1
4519,55_9_20037_2002_3
4520,55_9_20056_2003_2
4521,55_9_20105_2001_4
4522,55_9_20108_2001_1
4523,55_9_20148_2004_2
4524,55_9_20168_2004_3
4525,55_9_20234_2004_3
4526,55_9_20235_2002_1
4527,55_9_20237_2000_2
4528,55_9_20259_2002_2
4529,55_9_20261_2002_3
4530,55_9_20262_2002_2
4531,55_9_20266_2003_4
4532,55_9_20274_2003_3
4533,55_91_10236_2004_4
4534,55_91_20004_2003_3
4535,55_91_20010_2001_4
4536,55_91_20040_2002_4
4537,55_91_20046_2001_4
4538,55_91_20054_2004_3
4539,55_91_20061_2000_3
4540,55_91_20065_2002_1
4541,55_91_20083_2003_2
4542,55_91_20093_2004_2
4543,55_91_20202_2000_4
4544,55_91_20221_2003_4
4545,55_91_20223_2003_3
4546,55_91_20229_2004_2
4547,55_91_20231_2004_1
4548,55_93_20012_2002_3
4549,55_93_20041_2001_3
4550,55_93_20063_2004_3
4551,55_93_20093_2004_1
4552,55_93_20112_2004_4
4553,55_93_20123_2000_1
4554,55_93_20139_2002_3
4555,55_93_20152_2004_4
4556,55_93_20156_2001_2
4557,55_93_20163_2003_3
4558,55_93_20173_2002_2
4559,55_93_20178_2001_1
4560,55_93_20211_2002_1
4561,55_93_20212_2000_3
4562,55_93_20217_2002_1
4563,55_93_20218_2004_1
4564,55_93_20219_2000_3
4565,55_93_20221_2004_4
4566,55_93_20229_2000_2
4567,55_93_20230_2000_1
4568,55_93_20231_2000_2
4569,55_93_20233_2000_2
4570,55_93_20235_2000_3
4571,55_93_20238_2001_3
4572,55_93_20241_2001_1
4573,55_93_20260_2002_1
4574,55_93_20279_2004_2
4575,55_95_20001_2004_3
4576,55_95_20002_2004_3
4577,55_95_20030_2004_4
4578,55_95_20057_2000_2
4579,55_95_20058_2000_3
4580,55_95_20065_2002_3
4581,55_95_20072_2001_2
4582,55_95_20097_2001_2
4583,55_95_20099_2001_4
4584,55_95_20102_2001_2
4585,55_95_20111_2000_2
4586,55_95_20115_2000_3
4587,55_95_20116_2000_2
4588,55_95_20122_2004_3
4589,55_95_20124_2004_4
4590,55_95_20130_2004_4
4591,55_95_20135_2000_1
4592,55_95_20146_2000_3
4593,55_95_20155_2002_2
4594,55_95_20158_2002_4
4595,55_95_20159_2004_1
4596,55_95_20163_2003_4
4597,55_95_20180_2000_3
4598,55_95_20185_2002_2
4599,55_95_20194_2004_4
4600,55_95_20220_2004_3
4601,55_95_20267_2002_2
4602,55_95_20279_2001_1
4603,55_95_20291_2000_3
4604,55_95_20294_2002_4
4605,55_95_20304_2004_2
4606,55_95_20336_2004_2
4607,55_95_20337_2003_3
4608,55_95_20342_2003_4
4609,55_95_20349_2001_2
4610,55_95_20357_2001_4
4611,55_95_20363_2002_2
4612,55_95_20368_2003_3
4613,55_95_20376_2001_1
4614,55_95_20382_2002_3
4615,55_95_20383_2003_3
4616,55_95_20389_2003_2
4617,55_95_20391_2004_3
4618,55_95_20392_2002_4
4619,55_95_20396_2000_2
4620,55_95_20398_2000_1
4621,55_95_20409_2000_1
4622,55_95_20413_2001_3
4623,55_95_20415_2001_2
4624,55_95_20416_2001_3
4625,55_95_20421_2001_2
4626,55_95_20422_2001_2
4627,55_95_20436_2002_4
4628,55_95_20437_2002_2
4629,55_95_20439_2002_3
4630,55_95_20440_2002_3
4631,55_95_20441_2002_2
4632,55_95_20447_2002_1
4633,55_95_20448_2002_2
4634,55_95_20449_2002_3
4635,55_95_20450_2002_1
4636,55_95_20453_2003_3
4637,55_95_20454_2003_4
4638,55_95_20455_2003_2
4639,55_95_20456_2003_1
4640,55_95_20459_2003_3
4641,55_95_20460_2003_1
4642,55_95_20461_2003_2
4643,55_95_20465_2003_3
4644,55_95_20468_2003_4
4645,55_95_20469_2003_4
4646,55_95_20490_2004_2
4647,55_95_20493_2004_3
4648,55_95_20496_2004_2
4649,55_95_20497_2004_3
4650,55_97_20018_2003_3
4651,55_97_20020_2003_3
4652,55_97_20025_2001_2
4653,55_97_20029_2003_3
4654,55_97_20030_2001_4
4655,55_97_20047_2001_3
4656,55_97_20053_2000_1
4657,55_97_20062_2004_2
4658,55_97_20063_2003_3
4659,55_97_20073_2001_2
4660,55_97_20099_2002_3
4661,55_97_20111_2003_3
4662,55_97_20124_2004_2
4663,55_97_20157_2000_3
4664,55_97_20159_2000_1
4665,55_97_20181_2000_3
4666,55_97_20187_2002_3
4667,55_97_20204_2004_4
4668,55_97_20205_2002_3
4669,55_97_20214_2003_2
4670,55_97_20236_2000_2
4671,55_97_20242_2003_4
4672,55_97_20263_2000_2
4673,55_97_20270_2000_2
4674,55_97_20273_2003_2
4675,55_97_20278_2004_1
4676,55_97_20283_2000_3
4677,55_97_20290_2002_4
4678,55_97_20306_2002_1
4679,55_97_20309_2002_2
4680,55_97_20322_2002_1
4681,55_97_20325_2003_4
4682,55_97_20328_2004_4
4683,55_97_20331_2002_4
4684,55_97_20332_2002_4
4685,55_97_20333_2000_3
4686,55_97_20337_2000_2
4687,55_97_20345_2000_1
4688,55_97_20346_2000_2
4689,55_97_20352_2001_2
4690,55_97_20376_2002_4
4691,55_97_20385_2002_3
4692,55_97_20391_2003_1
4693,55_97_20393_2003_1
4694,55_97_20413_2004_2
4695,55_97_20414_2004_1
4696,55_99_10627_2007_2
4697,55_99_20001_2001_1
4698,55_99_20005_2004_2
4699,55_99_20006_2002_2
4700,55_99_20007_2002_4
4701,55_99_20023_2000_3
4702,55_99_20027_2004_2
4703,55_99_20029_2003_1
4704,55_99_20030_2001_2
4705,55_99_20037_2003_2
4706,55_99_20044_2004_4
4707,55_99_20047_2000_1
4708,55_99_20051_2002_2
4709,55_99_20055_2003_3
4710,55_99_20061_2004_2
4711,55_99_20065_2001_2
4712,55_99_20073_2002_4
4713,55_99_20074_2004_2
4714,55_99_20086_2002_3
4715,55_99_20089_2001_2
4716,55_99_20090_2000_3
4717,55_99_20093_2004_4
4718,55_99_20102_2001_2
4719,55_99_20104_2004_3
4720,55_99_20117_2001_3
4721,55_99_20124_2001_2
4722,55_99_20128_2000_3
4723,55_99_20130_2001_2
